id;occurrenceID;catalogNumber;recordedBy;preparations;date;year;month;day;eventRemarks;higherGeography;continent;countryCode;stateProvince;county;locality;decimalLatitude;decimalLongitude;typeStatus;scientificName;kingdom;phylum;class;order;family;genus;genericName;specificEpithet;infraspecificEpithet;taxonRank;taxonomicStatus;publishingCountry;lastInterpreted;hasCoordinate;hasGeospatialIssues;taxonKey;acceptedTaxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;species;acceptedScientificName;verbatimScientificName;repatriated;level0Gid;level0Name;level1Gid;level1Name;level2Gid;level2Name;iucnRedListCategory
44;MPEG.ANL 001110;MPEG.ANL 001110;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 3;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.949Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
45;MPEG.ANL 000648;MPEG.ANL 000648;"Silva, Roseanne; Rosa Filho, José";Líquido - 1;01/01/2005;2005;1;1;"Material doado Laboratório de Oceanografia Biológica/UFPA; Projeto RECOS – Instituto do Milênio";Pará, Curuçá;SOUTH_AMERICA;BR;Pará;Curuçá;Curuça;;;;Nephtys fluviatilis Monro, 1937;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Nephtys;fluviatilis;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.948Z;FALSE;FALSE;2317033;2317033;1;42;256;1079;2316797;2316914;2317033;Nephtys fluviatilis;Nephtys fluviatilis Monro, 1937;Nephtys fluviatilis;FALSE;;;;;;;NE
46;MPEG.ANL 001012;MPEG.ANL 001012;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 1;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.947Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
47;MPEG.ANL 001050;MPEG.ANL 001050;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 1;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.945Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
48;MPEG.ANL 001054;MPEG.ANL 001054;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 3;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.945Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
49;MPEG.ANL 001109;MPEG.ANL 001109;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 7;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.952Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
50;MPEG.ANL 001611;MPEG.ANL 001611;"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume";Etanol - 1;15/08/2018;2018;8;15;;Maranhão, São Luís;SOUTH_AMERICA;BR;Maranhão;São Luís;Fazenda Escola;-4,587222;-44,208611;;Hyperiodrilus africanus Beddard, 1891;Animalia;Annelida;Clitellata;Crassiclitellata;Eudrilidae;Hyperiodrilus;Hyperiodrilus;africanus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.938Z;TRUE;FALSE;9546247;9546247;1;42;255;5958860;4288888;4813844;9546247;Hyperiodrilus africanus;Hyperiodrilus africanus Beddard, 1891;Hyperiodrilus africanus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.59_2;Codó;NE
51;MPEG.ANL 001652;MPEG.ANL 001652;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 12;12/02/2019;2019;2;12;;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Maranhão Federal Institute;-4,820833;-43,342222;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.942Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;NE
52;MPEG.ANL 001649;MPEG.ANL 001649;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 4;12/02/2019;2019;2;12;;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Inhamum Protection Area;-4,890833;-43,420278;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.938Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;NE
53;MPEG.ANL 001605;MPEG.ANL 001605;"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume";Etanol - 1;15/08/2018;2018;8;15;;Maranhão, São Luís;SOUTH_AMERICA;BR;Maranhão;São Luís;Fazenda Escola;-4,587222;-44,208611;;Righiodrilus tocantinensis (Righi, 1972);Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Righiodrilus;Righiodrilus;tocantinensis;;SPECIES;DOUBTFUL;BR;2023-09-07T09:19:05.939Z;TRUE;FALSE;9308346;9308346;1;42;255;472;3567;4813886;9308346;Righiodrilus tocantinensis;Righiodrilus tocantinensis (Righi, 1972);Righiodrilus tocantinensis;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.59_2;Codó;NE
54;MPEG.ANL 001021;MPEG.ANL 001021;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 2;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.947Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
55;MPEG.ANL 001084;MPEG.ANL 001084;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 4;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.945Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
56;MPEG.ANL 000717;MPEG.ANL 000717;"Braga, Cesar; Ferreira, Viviane";Líquido - 5;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Marapanim;SOUTH_AMERICA;BR;Pará;Marapanim;Praia de Marudá;;;;Sigambra Müller, 1858;Animalia;Annelida;Polychaeta;Phyllodocida;Pilargidae;Sigambra;Sigambra;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.937Z;FALSE;FALSE;2316659;2316659;1;42;256;1079;7077;2316659;;;Sigambra Müller, 1858;Sigambra;FALSE;;;;;;;
57;MPEG.ANL 000599;MPEG.ANL 000599;"Braga, Cesar; Ferreira, Viviane";Líquido - 3;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Bragança;SOUTH_AMERICA;BR;Pará;Bragança;Ilha de Canela;;;;Capitella Blainville, 1828;Animalia;Annelida;Polychaeta;;Capitellidae;Capitella;Capitella;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.942Z;FALSE;FALSE;2318007;2318007;1;42;256;;5752;2318007;;;Capitella Blainville, 1828;Capitella;FALSE;;;;;;;
58;MPEG.ANL 001107;MPEG.ANL 001107;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 1;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.952Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
59;MPEG.ANL 001647;MPEG.ANL 001647;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 5;12/02/2019;2019;2;12;;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Inhamum Protection Area;-4,8625;-43,363889;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.938Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;NE
60;MPEG.ANL 001051;MPEG.ANL 001051;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 1;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.945Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
61;MPEG.ANL 001088;MPEG.ANL 001088;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 1;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.945Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
62;MPEG.ANL 001570;MPEG.ANL 001570;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;15/04/2017;2017;4;15;;Maranhão, Rosário;SOUTH_AMERICA;BR;Maranhão;Rosário;Rosário;-2,853972;-44,153167;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.159_2;Rosário;NE
63;MPEG.ANL 001065;MPEG.ANL 001065;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 1;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.946Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
64;MPEG.ANL 000719;MPEG.ANL 000719;"Braga, Cesar; Ferreira, Viviane";Líquido - 2;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Bragança;SOUTH_AMERICA;BR;Pará;Bragança;Península Bragantina;;;;Sigambra grubii Müller, 1858;Animalia;Annelida;Polychaeta;Phyllodocida;Pilargidae;Sigambra;Sigambra;grubii;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.937Z;FALSE;FALSE;2316674;2316674;1;42;256;1079;7077;2316659;2316674;Sigambra grubii;Sigambra grubii Müller, 1858;Sigambra grubii;FALSE;;;;;;;NE
65;MPEG.ANL 000594;MPEG.ANL 000594;"Braga, Cesar; Ferreira, Viviane";Líquido - 14;01/04/2009;2009;4;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Bragança;SOUTH_AMERICA;BR;Pará;Bragança;Furo Grande;;;;Notomastus M.Sars, 1851;Animalia;Annelida;Polychaeta;;Capitellidae;Notomastus;Notomastus;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.943Z;FALSE;FALSE;2318072;2318072;1;42;256;;5752;2318072;;;Notomastus M.Sars, 1851;Notomastus;FALSE;;;;;;;
66;MPEG.ANL 000714;MPEG.ANL 000714;"Braga, Cesar; Ferreira, Viviane";Líquido - 1;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Marapanim;SOUTH_AMERICA;BR;Pará;Marapanim;Praia de Marudá;;;;Sigambra grubii Müller, 1858;Animalia;Annelida;Polychaeta;Phyllodocida;Pilargidae;Sigambra;Sigambra;grubii;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.937Z;FALSE;FALSE;2316674;2316674;1;42;256;1079;7077;2316659;2316674;Sigambra grubii;Sigambra grubii Müller, 1858;Sigambra grubii;FALSE;;;;;;;NE
67;MPEG.ANL 001053;MPEG.ANL 001053;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 4;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.945Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
68;MPEG.ANL 000702;MPEG.ANL 000702;"Braga, Cesar; Ferreira, Viviane";Líquido - 2;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Bragança;SOUTH_AMERICA;BR;Pará;Bragança;Ilha de Canela;;;;Sigambra Müller, 1858;Animalia;Annelida;Polychaeta;Phyllodocida;Pilargidae;Sigambra;Sigambra;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.937Z;FALSE;FALSE;2316659;2316659;1;42;256;1079;7077;2316659;;;Sigambra Müller, 1858;Sigambra;FALSE;;;;;;;
69;MPEG.ANL 001135;MPEG.ANL 001135;Muniz, Mairink;EtOH - 1;25/06/2016;2016;6;25;Amazôna Azul;Pará;;BR;Pará;;Plataforma Continental do Amazonas;3,135833;-48,449;;Aphrodita Linnaeus, 1758;Animalia;Annelida;Polychaeta;Phyllodocida;Aphroditidae;Aphrodita;Aphrodita;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;2311081;2311081;1;42;256;1079;3579;2311081;;;Aphrodita Linnaeus, 1758;Aphrodita;FALSE;;;;;;;
70;MPEG.ANL 001085;MPEG.ANL 001085;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 5;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.945Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
71;MPEG.ANL 000651;MPEG.ANL 000651;"Silva, Roseanne; Rosa Filho, José";Líquido - 1;01/01/2005;2005;1;1;"Material doado Laboratório de Oceanografia Biológica/UFPA; Projeto RECOS – Instituto do Milênio";Pará, Curuçá;SOUTH_AMERICA;BR;Pará;Curuçá;Curuça;;;;Nephtys fluviatilis Monro, 1937;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Nephtys;fluviatilis;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.948Z;FALSE;FALSE;2317033;2317033;1;42;256;1079;2316797;2316914;2317033;Nephtys fluviatilis;Nephtys fluviatilis Monro, 1937;Nephtys fluviatilis;FALSE;;;;;;;NE
72;MPEG.ANL 001566;MPEG.ANL 001566;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;15/04/2017;2017;4;15;;Maranhão, Alcântara;SOUTH_AMERICA;BR;Maranhão;Alcântara;Rio Grande;-2,42375;-44,425444;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.953Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.4_2;Alcântara;NE
73;MPEG.ANL 001571;MPEG.ANL 001571;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;15/04/2017;2017;4;15;;Maranhão, Rosário;SOUTH_AMERICA;BR;Maranhão;Rosário;Rosário;-2,853972;-44,153167;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.159_2;Rosário;NE
74;MPEG.ANL 000725;MPEG.ANL 000725;"Braga, Cesar; Ferreira, Viviane";Líquido - 3;01/11/2008;2008;11;1;Material doado Laboratório de Oceanografia Biológica/UFPA;Pará, Bragança;SOUTH_AMERICA;BR;Pará;Bragança;Ilha de Canela;;;;Sigambra grubii Müller, 1858;Animalia;Annelida;Polychaeta;Phyllodocida;Pilargidae;Sigambra;Sigambra;grubii;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.939Z;FALSE;FALSE;2316674;2316674;1;42;256;1079;7077;2316659;2316674;Sigambra grubii;Sigambra grubii Müller, 1858;Sigambra grubii;FALSE;;;;;;;NE
75;MPEG.ANL 001661;MPEG.ANL 001661;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 2;12/02/2019;2019;2;12;;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Maranhão Federal Institute;-4,904167;-43,472222;;Urobenus petrerei Righi, 1985;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Urobenus;Urobenus;petrerei;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.943Z;TRUE;FALSE;9372448;9372448;1;42;255;5958860;9272891;11036641;9372448;Urobenus petrerei;Urobenus petrerei Righi, 1985;Urobenus petrerei;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;NE
76;MPEG.ANL 001615;MPEG.ANL 001615;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;15/04/2017;2017;4;15;;Maranhão, Itinga do Maranhão;SOUTH_AMERICA;BR;Maranhão;Itinga do Maranhão;Reserva Biológica Gurupi;-4,0428;-46,906058;;Dichogaster affinis (Michaelsen, 1890);Animalia;Annelida;Clitellata;Crassiclitellata;Octochaetidae;Benhamia;Dichogaster;affinis;;SPECIES;SYNONYM;BR;2023-09-07T09:19:05.938Z;TRUE;FALSE;4410234;4410235;1;42;255;5958860;3267579;10395961;4410235;Benhamia affinis;Benhamia affinis Michaelsen, 1890;Dichogaster affinis;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;NE
77;MPEG.ANL 001637;MPEG.ANL 001637;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 1;12/02/2019;2019;2;12;;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Santa Tereza Village;-4,891111;-43,425833;;Liodrilus mendesi Righi, 1994;Animalia;Annelida;Clitellata;;;Liodrilus;Liodrilus;mendesi;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.937Z;TRUE;FALSE;9512479;9512479;1;42;255;;;4813824;9512479;Liodrilus mendesi;Liodrilus mendesi Righi, 1994;Liodrilus mendesi;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;NE
78;MPEG.ANL 001651;MPEG.ANL 001651;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 2;12/02/2019;2019;2;12;;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Maranhão Federal Institute;-4,821667;-43,342222;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.942Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;NE
79;MPEG.ANL 001624;MPEG.ANL 001624;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 6;12/02/2019;2019;2;12;;Maranhão, Caxias;SOUTH_AMERICA;BR;Maranhão;Caxias;Santa Tereza Village;-4,891111;-43,425833;PARATYPE;Rhinodrilus antonioi Hernández-García & Sousa, 2020;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Rhinodrilus;Rhinodrilus;antonioi;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.939Z;TRUE;FALSE;11003839;11003839;1;42;255;5958860;9272891;10944581;11003839;Rhinodrilus antonioi;Rhinodrilus antonioi Hernández-García & Sousa, 2020;Rhinodrilus antonionii;FALSE;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;NE
80;MPEG.ANL 001092;MPEG.ANL 001092;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 6;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.947Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
81;MPEG.ANL 001004;MPEG.ANL 001004;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 5;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.940Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
82;MPEG.ANL 001008;MPEG.ANL 001008;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 1;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.940Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
83;MPEG.ANL 001116;MPEG.ANL 001116;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 2;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.949Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
84;MPEG.ANL 001074;MPEG.ANL 001074;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 3;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.945Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
85;MPEG.ANL 001094;MPEG.ANL 001094;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 1;30/08/2017;2017;8;30;;Pará, Belém;;BR;Pará;Belém;Mocambo;1,440694;-48,41125;;Pontoscolex;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex;;;GENUS;DOUBTFUL;BR;2023-09-07T09:19:05.947Z;TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;;;Pontoscolex;Pontoscolex Corethrurus;FALSE;;;;;;;
